user_id,event_type,product_id
57,detail_product_view,4372
787,home_page_view,2485
665,purchase,9333
500,purchase,6197
369,purchase,3718
703,add_to_cart,456
139,home_page_view,562
698,home_page_view,7946
459,detail_product_view,6185
336,detail_product_view,7768
680,detail_product_view,8051
413,home_page_view,7518
714,detail_product_view,6927
245,add_to_cart,662
141,purchase,7195
815,home_page_view,8950
331,add_to_cart,3777
498,purchase,9680
464,add_to_cart,1646
476,home_page_view,5372
86,home_page_view,7668
412,purchase,9593
421,purchase,2023
844,add_to_cart,5465
554,add_to_cart,3196
197,purchase,577
832,add_to_cart,1151
956,home_page_view,4988
615,add_to_cart,4430
867,purchase,4013
215,home_page_view,6979
211,purchase,7752
519,purchase,1444
196,home_page_view,2164
292,detail_product_view,9503
733,purchase,3451
225,purchase,7872
395,purchase,4779
283,detail_product_view,2639
28,detail_product_view,4300
174,home_page_view,1478
514,purchase,4044
95,add_to_cart,9987
757,purchase,6738
531,add_to_cart,4450
964,purchase,270
366,detail_product_view,1498
956,detail_product_view,8102
494,detail_product_view,8874
10,detail_product_view,4603
880,detail_product_view,9891
63,purchase,7564
18,add_to_cart,8498
277,home_page_view,8794
58,detail_product_view,9280
691,detail_product_view,6881
832,purchase,980
210,detail_product_view,7250
361,detail_product_view,9522
968,detail_product_view,5571
768,home_page_view,4405
724,home_page_view,2883
833,detail_product_view,2857
239,detail_product_view,731
941,detail_product_view,3038
882,home_page_view,7331
238,add_to_cart,2327
185,home_page_view,9889
607,purchase,8409
137,home_page_view,6468
959,detail_product_view,2616
192,detail_product_view,2757
960,detail_product_view,2533
316,home_page_view,4779
945,add_to_cart,8428
789,add_to_cart,9497
822,add_to_cart,7491
839,home_page_view,9074
913,add_to_cart,1125
475,detail_product_view,3060
606,detail_product_view,6514
342,add_to_cart,3135
826,purchase,7074
939,detail_product_view,203
626,add_to_cart,4338
487,detail_product_view,8926
422,home_page_view,5997
733,purchase,830
895,detail_product_view,2899
449,detail_product_view,3990
671,detail_product_view,6349
44,detail_product_view,262
744,home_page_view,9623
486,purchase,2530
918,add_to_cart,9908
133,add_to_cart,286
536,purchase,124
592,home_page_view,1197
429,home_page_view,2401
674,add_to_cart,3161
942,detail_product_view,3555
574,home_page_view,8975
895,detail_product_view,3302
687,purchase,2101
315,purchase,5251
13,purchase,2089
260,purchase,3868
831,purchase,3804
188,home_page_view,4479
67,add_to_cart,347
268,detail_product_view,9771
513,purchase,3895
821,home_page_view,2204
778,purchase,3534
234,add_to_cart,7831
674,purchase,3068
673,purchase,923
341,purchase,7019
223,detail_product_view,1437
394,purchase,7818
590,purchase,7494
535,purchase,326
847,home_page_view,4666
505,purchase,8164
371,detail_product_view,4647
832,detail_product_view,3363
118,add_to_cart,4050
63,add_to_cart,4500
632,add_to_cart,2378
654,detail_product_view,662
35,add_to_cart,7317
414,home_page_view,1992
983,home_page_view,829
343,purchase,9057
408,detail_product_view,8061
642,detail_product_view,5687
541,purchase,3992
833,home_page_view,5431
101,add_to_cart,9457
250,add_to_cart,7709
418,purchase,7954
455,home_page_view,3655
718,purchase,4666
985,add_to_cart,4141
48,add_to_cart,3015
169,add_to_cart,509
569,purchase,9559
372,detail_product_view,1291
863,add_to_cart,3010
897,detail_product_view,6851
329,add_to_cart,6864
842,purchase,9515
817,detail_product_view,2008
715,home_page_view,7934
859,add_to_cart,5353
237,purchase,1536
765,home_page_view,8326
201,detail_product_view,9114
134,home_page_view,4461
694,home_page_view,8879
224,detail_product_view,3531
25,home_page_view,9545
563,purchase,1673
135,home_page_view,6604
192,add_to_cart,3490
538,add_to_cart,120
168,purchase,70
459,add_to_cart,6051
963,home_page_view,7129
986,home_page_view,5644
237,detail_product_view,2173
97,detail_product_view,8124
881,add_to_cart,9000
308,home_page_view,5662
566,home_page_view,2095
523,purchase,1655
272,home_page_view,1070
465,home_page_view,1164
773,add_to_cart,8224
402,add_to_cart,2924
299,purchase,6481
403,detail_product_view,81
988,add_to_cart,9962
342,purchase,6397
231,detail_product_view,912
767,purchase,6816
951,add_to_cart,3143
719,home_page_view,2091
979,add_to_cart,1220
412,detail_product_view,3057
215,purchase,2186
411,home_page_view,6136
271,add_to_cart,7342
646,detail_product_view,6444
26,add_to_cart,9482
444,home_page_view,5600
985,detail_product_view,8202
83,add_to_cart,8061
658,home_page_view,269
243,detail_product_view,8361
567,purchase,6224
213,add_to_cart,8709
53,detail_product_view,4804
349,purchase,2020
239,add_to_cart,7396
406,home_page_view,8371
484,home_page_view,3808
555,home_page_view,4774
306,purchase,9922
394,add_to_cart,9799
714,purchase,4558
608,purchase,9566
897,purchase,6671
889,detail_product_view,3324
833,add_to_cart,5423
976,add_to_cart,3537
600,detail_product_view,2522
619,add_to_cart,2494
545,detail_product_view,6868
662,home_page_view,1099
810,detail_product_view,8639
648,purchase,9374
340,purchase,7322
518,add_to_cart,3658
206,home_page_view,7298
784,home_page_view,5081
819,add_to_cart,2642
80,home_page_view,5906
827,purchase,8836
781,home_page_view,3966
602,purchase,3644
464,detail_product_view,2290
104,purchase,1959
485,add_to_cart,531
126,detail_product_view,6852
985,detail_product_view,2939
369,detail_product_view,9891
163,detail_product_view,4915
774,purchase,793
507,home_page_view,5260
811,home_page_view,7726
270,purchase,643
407,purchase,3952
430,purchase,1979
656,detail_product_view,3144
981,purchase,4710
808,purchase,3838
699,home_page_view,5354
475,detail_product_view,9779
417,add_to_cart,3608
772,detail_product_view,643
148,add_to_cart,3961
833,detail_product_view,3613
370,purchase,6638
170,home_page_view,242
172,home_page_view,575
855,add_to_cart,7805
59,home_page_view,153
444,detail_product_view,6544
569,purchase,4154
946,add_to_cart,7390
852,detail_product_view,270
865,add_to_cart,482
673,detail_product_view,7958
420,add_to_cart,9787
802,add_to_cart,6701
324,add_to_cart,1694
64,home_page_view,2118
391,home_page_view,7585
252,purchase,175
827,add_to_cart,7822
610,detail_product_view,6929
828,add_to_cart,4124
520,detail_product_view,9938
574,purchase,9650
901,purchase,8275
999,add_to_cart,9166
436,purchase,1701
939,detail_product_view,9586
548,home_page_view,8709
69,home_page_view,6122
242,add_to_cart,2738
741,add_to_cart,4640
403,detail_product_view,2869
472,purchase,8406
713,detail_product_view,2086
766,purchase,2360
31,add_to_cart,6389
890,add_to_cart,65
462,home_page_view,6708
907,purchase,3261
716,home_page_view,9342
908,add_to_cart,5736
411,purchase,5806
583,home_page_view,3116
916,add_to_cart,8633
35,detail_product_view,6520
48,home_page_view,1564
488,purchase,2975
986,home_page_view,5409
616,add_to_cart,5884
317,add_to_cart,709
399,detail_product_view,9973
617,home_page_view,9215
645,detail_product_view,1150
448,add_to_cart,3661
386,purchase,4098
840,purchase,1611
77,home_page_view,9928
217,detail_product_view,8662
377,add_to_cart,8089
199,detail_product_view,4982
330,add_to_cart,6107
765,purchase,2153
339,home_page_view,4595
550,detail_product_view,9155
819,home_page_view,9569
151,detail_product_view,6511
277,add_to_cart,7477
752,add_to_cart,8445
78,home_page_view,6548
197,detail_product_view,6614
132,purchase,7703
346,purchase,1390
290,home_page_view,1066
110,purchase,4696
796,purchase,4921
977,add_to_cart,2603
158,home_page_view,797
334,purchase,4673
176,detail_product_view,1968
288,home_page_view,7589
479,add_to_cart,7924
297,add_to_cart,1182
166,add_to_cart,6150
663,add_to_cart,3331
838,home_page_view,785
517,purchase,1115
954,purchase,3365
997,home_page_view,8740
30,add_to_cart,3131
940,detail_product_view,8102
995,add_to_cart,2454
299,home_page_view,4556
628,purchase,7358
60,add_to_cart,941
436,home_page_view,6387
883,detail_product_view,22
427,detail_product_view,5808
173,home_page_view,2613
592,detail_product_view,1588
287,home_page_view,9160
944,add_to_cart,1473
791,detail_product_view,8332
518,add_to_cart,1871
149,purchase,4458
611,add_to_cart,4264
471,purchase,6104
609,purchase,7819
408,purchase,1640
355,detail_product_view,2357
187,detail_product_view,9587
7,add_to_cart,2249
151,add_to_cart,7195
197,home_page_view,7767
529,detail_product_view,8387
177,purchase,4803
59,detail_product_view,1857
669,purchase,3192
147,add_to_cart,5151
576,home_page_view,1746
6,add_to_cart,4584
819,detail_product_view,7874
32,purchase,5180
142,purchase,9067
43,add_to_cart,2972
769,home_page_view,1847
17,purchase,7791
817,purchase,5176
936,add_to_cart,6511
45,home_page_view,7259
969,purchase,9739
580,purchase,2638
119,home_page_view,6668
83,add_to_cart,4314
284,add_to_cart,3511
664,purchase,5729
354,purchase,926
766,home_page_view,2799
735,home_page_view,1108
94,detail_product_view,5826
535,detail_product_view,2783
745,add_to_cart,3639
760,home_page_view,1019
573,add_to_cart,1568
937,home_page_view,622
258,home_page_view,7841
358,home_page_view,5480
560,home_page_view,2264
179,detail_product_view,8410
274,detail_product_view,4497
492,add_to_cart,1845
10,home_page_view,3342
424,detail_product_view,1721
560,purchase,2550
312,add_to_cart,507
512,home_page_view,1958
146,detail_product_view,3072
429,home_page_view,3979
194,home_page_view,4617
248,add_to_cart,3048
871,add_to_cart,2757
607,home_page_view,8639
140,purchase,2094
491,home_page_view,4843
204,add_to_cart,8447
94,detail_product_view,3392
190,purchase,3751
134,detail_product_view,1039
441,purchase,9547
682,detail_product_view,3836
915,purchase,9473
609,home_page_view,6225
805,home_page_view,7930
310,add_to_cart,8644
111,home_page_view,49
512,detail_product_view,8215
711,add_to_cart,1647
314,add_to_cart,2284
914,add_to_cart,9397
226,add_to_cart,1688
335,add_to_cart,639
203,detail_product_view,6289
711,detail_product_view,8287
908,purchase,9
587,purchase,6387
919,add_to_cart,1459
253,detail_product_view,293
966,home_page_view,8553
453,add_to_cart,1872
503,purchase,1491
960,purchase,8889
286,add_to_cart,4954
578,detail_product_view,3950
423,add_to_cart,6076
523,purchase,4900
499,add_to_cart,8332
551,purchase,87
82,add_to_cart,1379
817,add_to_cart,5388
1,purchase,7230
930,add_to_cart,5460
741,add_to_cart,1182
971,home_page_view,9286
7,detail_product_view,7507
135,home_page_view,8854
165,purchase,8978
165,home_page_view,804
164,home_page_view,1115
744,add_to_cart,7114
268,home_page_view,5680
685,home_page_view,5305
153,detail_product_view,7364
586,add_to_cart,5628
165,add_to_cart,3202
803,detail_product_view,9268
963,detail_product_view,6161
528,detail_product_view,3325
662,purchase,1849
366,detail_product_view,5416
652,detail_product_view,7628
626,purchase,3118
200,home_page_view,8107
757,purchase,6837
509,purchase,8545
963,home_page_view,6042
741,detail_product_view,8625
680,detail_product_view,1892
227,detail_product_view,3499
966,home_page_view,3186
259,add_to_cart,6800
344,add_to_cart,8100
899,home_page_view,8119
629,detail_product_view,7484
742,detail_product_view,2722
703,home_page_view,2
404,home_page_view,8215
839,add_to_cart,4457
917,detail_product_view,2059
438,detail_product_view,6476
618,purchase,9988
884,add_to_cart,7471
243,detail_product_view,2233
291,purchase,3446
453,home_page_view,2123
90,home_page_view,1132
79,add_to_cart,4516
572,add_to_cart,4936
709,add_to_cart,1656
369,purchase,8644
622,home_page_view,7421
143,detail_product_view,7925
450,home_page_view,7664
790,purchase,5712
729,detail_product_view,4178
201,purchase,8834
756,add_to_cart,1457
837,purchase,4658
388,add_to_cart,6312
17,purchase,3823
20,home_page_view,5119
23,home_page_view,3272
154,home_page_view,8311
797,detail_product_view,9121
71,detail_product_view,8791
884,purchase,2075
308,add_to_cart,3828
739,detail_product_view,6927
587,detail_product_view,2006
294,purchase,3915
439,detail_product_view,97
699,detail_product_view,3779
234,purchase,1747
662,home_page_view,2437
401,detail_product_view,5537
701,detail_product_view,1971
641,purchase,1821
638,detail_product_view,8431
524,detail_product_view,6213
816,home_page_view,8250
738,home_page_view,9523
949,add_to_cart,2066
242,detail_product_view,3533
436,add_to_cart,6465
814,add_to_cart,4451
966,purchase,1124
171,home_page_view,1099
569,add_to_cart,9800
678,detail_product_view,5122
604,detail_product_view,328
779,add_to_cart,8805
663,detail_product_view,339
859,home_page_view,8042
215,detail_product_view,763
578,home_page_view,1098
400,purchase,8223
238,add_to_cart,4168
719,detail_product_view,2102
42,purchase,9552
945,home_page_view,175
503,detail_product_view,9526
505,add_to_cart,7797
140,purchase,1604
942,purchase,3951
561,home_page_view,8095
940,home_page_view,7622
62,purchase,1395
719,detail_product_view,2715
692,purchase,7211
71,detail_product_view,2623
782,detail_product_view,8122
321,detail_product_view,1954
958,detail_product_view,8934
787,detail_product_view,8218
245,detail_product_view,9868
500,purchase,4219
976,detail_product_view,4749
97,detail_product_view,6341
774,home_page_view,1411
477,purchase,7568
352,add_to_cart,7821
426,detail_product_view,6203
562,detail_product_view,2365
158,purchase,7346
131,purchase,3334
775,detail_product_view,3146
45,home_page_view,7329
702,add_to_cart,5959
803,home_page_view,3565
304,purchase,3968
639,purchase,2856
790,detail_product_view,1542
284,home_page_view,1465
501,detail_product_view,8715
766,home_page_view,1940
324,detail_product_view,2254
63,purchase,3089
430,home_page_view,2821
936,add_to_cart,2514
214,add_to_cart,8895
259,purchase,4301
437,purchase,4027
42,purchase,3498
377,add_to_cart,6767
549,add_to_cart,3030
284,detail_product_view,1577
38,detail_product_view,9788
869,detail_product_view,6142
965,detail_product_view,3000
530,add_to_cart,8003
20,detail_product_view,2579
822,add_to_cart,4644
273,add_to_cart,8138
182,detail_product_view,5359
525,purchase,317
452,add_to_cart,7832
327,add_to_cart,1948
769,purchase,699
529,purchase,2719
336,home_page_view,9172
149,purchase,1549
779,add_to_cart,9599
987,detail_product_view,2101
370,purchase,3234
108,detail_product_view,6090
854,add_to_cart,1289
626,purchase,2477
48,purchase,7519
217,purchase,9604
810,purchase,8887
492,detail_product_view,2234
133,detail_product_view,1210
196,purchase,7940
133,purchase,5931
717,add_to_cart,5888
826,home_page_view,4632
239,purchase,9262
322,detail_product_view,214
563,home_page_view,2707
277,add_to_cart,930
528,add_to_cart,561
811,add_to_cart,3645
61,detail_product_view,7769
358,home_page_view,4757
152,detail_product_view,756
136,purchase,1361
623,home_page_view,5971
26,purchase,5921
176,purchase,3341
180,detail_product_view,2782
513,add_to_cart,4865
592,purchase,9778
713,purchase,8947
562,detail_product_view,2851
531,home_page_view,992
357,detail_product_view,6411
182,purchase,2795
665,add_to_cart,5371
263,add_to_cart,2059
634,detail_product_view,5737
23,add_to_cart,830
786,add_to_cart,8361
212,purchase,2438
58,add_to_cart,4887
712,detail_product_view,4558
363,add_to_cart,2013
523,add_to_cart,5450
928,detail_product_view,4426
352,add_to_cart,7455
321,purchase,9718
14,detail_product_view,5681
370,home_page_view,6680
693,add_to_cart,5099
542,purchase,7707
533,home_page_view,8851
297,add_to_cart,328
547,purchase,1817
366,add_to_cart,2197
150,purchase,635
933,home_page_view,8555
788,detail_product_view,4571
315,add_to_cart,461
190,detail_product_view,6846
160,detail_product_view,8765
817,add_to_cart,2791
506,purchase,1952
32,purchase,1874
936,home_page_view,3347
551,add_to_cart,5810
128,add_to_cart,3904
327,add_to_cart,8519
452,add_to_cart,720
328,home_page_view,5945
132,add_to_cart,1948
754,add_to_cart,4823
760,detail_product_view,7864
630,detail_product_view,8760
6,purchase,2585
125,purchase,916
590,purchase,8662
857,detail_product_view,4667
510,add_to_cart,9254
547,add_to_cart,8916
1000,detail_product_view,5755
73,home_page_view,626
983,add_to_cart,8112
393,purchase,6086
141,purchase,847
842,home_page_view,9608
503,home_page_view,3327
739,purchase,1419
972,home_page_view,7540
271,detail_product_view,8424
317,home_page_view,2088
92,detail_product_view,887
58,purchase,1691
306,purchase,4321
674,detail_product_view,3546
771,purchase,1189
487,detail_product_view,9398
628,add_to_cart,2456
918,purchase,893
296,purchase,9204
236,purchase,2550
152,purchase,6633
415,detail_product_view,6892
113,home_page_view,9135
861,home_page_view,1685
619,purchase,36
304,home_page_view,7405
391,detail_product_view,5742
749,detail_product_view,1
276,home_page_view,2585
121,detail_product_view,797
360,detail_product_view,6475
140,detail_product_view,5455
868,home_page_view,3426
858,purchase,7941
950,detail_product_view,736
29,purchase,4821
102,detail_product_view,4872
204,home_page_view,3303
281,add_to_cart,1017
944,add_to_cart,9253
418,purchase,1209
29,add_to_cart,7892
501,purchase,9758
158,detail_product_view,2450
406,purchase,6603
841,purchase,6259
559,purchase,290
147,purchase,7208
850,home_page_view,8678
802,home_page_view,8613
439,detail_product_view,5895
54,purchase,4942
932,home_page_view,6458
376,purchase,6474
248,detail_product_view,5663
972,add_to_cart,8878
280,detail_product_view,1826
546,purchase,5238
811,purchase,1065
240,add_to_cart,2267
392,add_to_cart,9136
1000,home_page_view,1779
528,home_page_view,6472
610,add_to_cart,3035
198,add_to_cart,8686
27,detail_product_view,8692
48,home_page_view,8872
957,purchase,8294
162,home_page_view,6886
516,home_page_view,3552
505,add_to_cart,8307
260,home_page_view,5475
145,purchase,7758
873,add_to_cart,6932
197,purchase,3312
558,detail_product_view,8119
91,detail_product_view,3007
700,add_to_cart,1628
463,home_page_view,1106
717,home_page_view,6496
490,detail_product_view,6686
929,home_page_view,691
72,home_page_view,7628
980,detail_product_view,4985
675,purchase,4434
528,add_to_cart,9470
615,home_page_view,1423
425,home_page_view,7779
577,detail_product_view,5120
295,purchase,2327
257,detail_product_view,700
765,add_to_cart,8711
528,home_page_view,8176
735,home_page_view,4904
109,add_to_cart,2414
142,home_page_view,588
983,home_page_view,2707
778,home_page_view,7880
942,home_page_view,1922
714,home_page_view,2723
876,purchase,97
642,home_page_view,9816
373,detail_product_view,3352
888,add_to_cart,6125
456,detail_product_view,9826
631,purchase,2651
598,home_page_view,2743
429,add_to_cart,3173
987,detail_product_view,1739
384,add_to_cart,2874
2,purchase,9210
474,purchase,698
667,purchase,7196
866,detail_product_view,2539
238,home_page_view,7915
868,add_to_cart,2816
95,purchase,7345
944,add_to_cart,9562
305,add_to_cart,9971
483,purchase,4408
185,detail_product_view,6132
785,home_page_view,6007
627,purchase,626
240,add_to_cart,7506
424,purchase,6226
381,home_page_view,8561
903,add_to_cart,2449
342,add_to_cart,8953
843,purchase,1623
352,purchase,119
127,detail_product_view,2658
992,home_page_view,2531
918,detail_product_view,4529
581,detail_product_view,4399
853,add_to_cart,5330
968,add_to_cart,3299
683,detail_product_view,6088
422,purchase,4828
493,detail_product_view,1665
424,purchase,7520
722,home_page_view,964
272,add_to_cart,3607
413,detail_product_view,4591
468,detail_product_view,7616
715,home_page_view,9007
504,detail_product_view,9580
746,purchase,9945
18,purchase,1165
463,home_page_view,7846
730,add_to_cart,854
710,detail_product_view,7361
1000,detail_product_view,8873
492,home_page_view,4692
225,detail_product_view,4999
622,purchase,6411
91,home_page_view,8373
636,add_to_cart,5776
416,home_page_view,5602
20,add_to_cart,5640
268,home_page_view,3246
726,purchase,9655
975,detail_product_view,3901
981,purchase,5600
322,home_page_view,9967
999,detail_product_view,4315
769,home_page_view,2188
197,purchase,6368
54,home_page_view,5201
152,detail_product_view,223
715,detail_product_view,9939
459,detail_product_view,5719
358,detail_product_view,4914
858,home_page_view,5355
585,add_to_cart,3226
305,home_page_view,8844
799,home_page_view,3056
936,detail_product_view,4848
854,purchase,7864
162,add_to_cart,6131
280,purchase,560
667,home_page_view,4777
757,home_page_view,6571
31,detail_product_view,163
988,add_to_cart,390
194,add_to_cart,724
41,detail_product_view,855
980,purchase,7205
599,home_page_view,4200
910,home_page_view,3494
73,home_page_view,3099
488,purchase,7143
18,detail_product_view,6163
595,detail_product_view,8062
743,detail_product_view,922
392,detail_product_view,8
62,purchase,5432
198,add_to_cart,778
907,home_page_view,2442
366,add_to_cart,9464
376,home_page_view,3891
360,purchase,7337
757,detail_product_view,9478
459,detail_product_view,4214
619,purchase,1306
997,purchase,1385
363,home_page_view,3932
477,purchase,23
389,add_to_cart,5135
20,purchase,1042
760,add_to_cart,2181
336,home_page_view,7485
200,add_to_cart,4853
150,purchase,6465
957,detail_product_view,6437
137,purchase,849
410,add_to_cart,4331
519,add_to_cart,8655
748,home_page_view,7650
969,purchase,4634
344,purchase,4201
770,add_to_cart,6533
332,home_page_view,5222
405,purchase,1638
216,add_to_cart,261
707,detail_product_view,5119
318,purchase,2457
1,purchase,9059
766,purchase,5693
440,detail_product_view,2057
242,add_to_cart,5210
982,purchase,4278
108,purchase,8619
965,add_to_cart,3879
252,home_page_view,5621
327,add_to_cart,8600
954,add_to_cart,272
640,purchase,1287
316,detail_product_view,7789
415,detail_product_view,8197
964,home_page_view,4068
508,detail_product_view,1847
107,purchase,363
831,home_page_view,8481
460,add_to_cart,5642
225,add_to_cart,441
248,home_page_view,1641
496,purchase,4046
627,purchase,3371
300,purchase,9850
598,home_page_view,2504
426,detail_product_view,6071
971,purchase,3063
563,purchase,2248
229,detail_product_view,8704
496,detail_product_view,6880
738,detail_product_view,6564
63,home_page_view,2062
921,detail_product_view,9544
392,detail_product_view,635
139,purchase,219
996,detail_product_view,189
435,add_to_cart,2961
599,purchase,5316
723,add_to_cart,8947
152,detail_product_view,4654
823,add_to_cart,3877
334,purchase,9783
147,add_to_cart,5488
38,home_page_view,1036
493,detail_product_view,3064
552,add_to_cart,4460
440,detail_product_view,6584
516,home_page_view,9799
541,detail_product_view,1597
884,detail_product_view,5473
211,add_to_cart,9859
796,home_page_view,4217
129,detail_product_view,1285
157,add_to_cart,4048
93,home_page_view,1159
147,purchase,5463
930,home_page_view,5061
277,purchase,1701
646,detail_product_view,793
793,detail_product_view,6924
734,home_page_view,9393
887,purchase,1938
610,detail_product_view,8059
235,home_page_view,2669
614,purchase,302
620,purchase,2396
810,detail_product_view,3706
137,home_page_view,9879
241,detail_product_view,3271
131,detail_product_view,1470
582,home_page_view,6267
647,detail_product_view,5123
809,purchase,1882
868,add_to_cart,8658
548,add_to_cart,8562
124,detail_product_view,8174
566,detail_product_view,6271
116,purchase,4545
344,detail_product_view,784
394,purchase,8456
636,home_page_view,286
219,purchase,3186
404,home_page_view,1194
330,detail_product_view,2187
560,add_to_cart,9332
490,detail_product_view,2862
141,add_to_cart,9165
807,purchase,7047
454,home_page_view,5708
549,home_page_view,5729
273,purchase,6781
524,detail_product_view,1993
603,purchase,3054
86,add_to_cart,1206
885,purchase,3067
388,home_page_view,818
601,home_page_view,7503
102,add_to_cart,2939
293,home_page_view,6320
704,detail_product_view,7579
517,add_to_cart,9503
126,add_to_cart,3427
567,add_to_cart,6138
149,detail_product_view,5921
625,detail_product_view,3250
247,home_page_view,9167
862,home_page_view,8226
23,detail_product_view,5683
853,add_to_cart,8129
101,home_page_view,7162
469,purchase,3877
48,purchase,7575
881,purchase,4550
617,add_to_cart,6628
828,purchase,5328
732,detail_product_view,2432
193,detail_product_view,567
727,detail_product_view,8087
291,home_page_view,2979
675,purchase,8439
164,home_page_view,2801
519,detail_product_view,6250
31,add_to_cart,2464
509,home_page_view,4086
726,purchase,5114
692,detail_product_view,635
162,home_page_view,5580
845,add_to_cart,3314
699,purchase,8615
898,detail_product_view,4626
126,home_page_view,9512
574,detail_product_view,9564
730,add_to_cart,4927
900,detail_product_view,2835
265,purchase,5600
427,home_page_view,7417
365,detail_product_view,8004
217,detail_product_view,6570
960,home_page_view,7786
435,home_page_view,3827
457,home_page_view,4416
779,purchase,9266
410,home_page_view,3310
682,purchase,9874
451,detail_product_view,1175
872,add_to_cart,5999
521,detail_product_view,1594
463,detail_product_view,1548
558,home_page_view,4197
729,purchase,2910
766,home_page_view,8423
724,home_page_view,3746
627,purchase,5310
163,purchase,2234
228,add_to_cart,1852
450,home_page_view,6388
327,purchase,6427
299,home_page_view,1509
238,add_to_cart,6701
583,detail_product_view,6867
431,detail_product_view,2908
784,home_page_view,5455
618,purchase,7741
310,detail_product_view,998
679,home_page_view,7777
160,home_page_view,3683
303,add_to_cart,7916
525,add_to_cart,5466
330,purchase,9461
10,purchase,3250
951,add_to_cart,3597
992,add_to_cart,8312
714,detail_product_view,7745
839,add_to_cart,7233
490,purchase,4950
417,add_to_cart,3794
298,home_page_view,3398
571,add_to_cart,7289
589,home_page_view,37
82,purchase,2808
217,home_page_view,8814
819,purchase,8845
974,detail_product_view,9709
966,detail_product_view,9792
949,detail_product_view,870
7,add_to_cart,5201
505,detail_product_view,6041
687,add_to_cart,1329
937,purchase,7677
54,purchase,5641
427,purchase,2980
263,home_page_view,4377
711,purchase,2414
504,home_page_view,1199
115,purchase,8919
490,home_page_view,2816
537,detail_product_view,2178
535,home_page_view,7952
258,purchase,8782
606,detail_product_view,2619
417,detail_product_view,6335
278,purchase,7032
304,home_page_view,1820
742,add_to_cart,5125
941,add_to_cart,3765
997,add_to_cart,1100
153,purchase,3300
923,detail_product_view,3766
861,home_page_view,3312
932,purchase,5125
891,add_to_cart,9244
7,add_to_cart,4489
351,home_page_view,1990
412,detail_product_view,4258
56,add_to_cart,656
771,detail_product_view,5521
851,home_page_view,4254
295,purchase,4687
172,add_to_cart,3505
473,purchase,6431
952,home_page_view,2198
632,add_to_cart,8641
695,detail_product_view,6989
963,home_page_view,7822
53,add_to_cart,4926
640,detail_product_view,4763
167,home_page_view,6084
847,add_to_cart,7514
470,purchase,6514
797,detail_product_view,5443
305,detail_product_view,2749
4,detail_product_view,9328
443,home_page_view,8286
119,add_to_cart,2242
432,purchase,7165
357,home_page_view,1239
979,detail_product_view,1413
511,add_to_cart,8988
12,home_page_view,427
350,add_to_cart,9399
584,purchase,9987
858,detail_product_view,5084
181,home_page_view,4714
731,purchase,6917
318,home_page_view,262
178,home_page_view,2954
492,home_page_view,7011
239,purchase,5531
712,detail_product_view,296
811,purchase,3027
37,home_page_view,5811
679,detail_product_view,3541
919,detail_product_view,4154
879,detail_product_view,2381
596,purchase,7595
916,home_page_view,9326
144,detail_product_view,8798
77,detail_product_view,6036
39,home_page_view,9044
598,purchase,1881
971,detail_product_view,2328
244,add_to_cart,8934
429,home_page_view,6123
613,home_page_view,3286
87,add_to_cart,6211
765,purchase,3002
493,detail_product_view,728
359,home_page_view,1593
506,purchase,9761
819,detail_product_view,4105
967,add_to_cart,8608
255,add_to_cart,6160
204,home_page_view,5942
698,add_to_cart,5395
537,detail_product_view,4285
333,home_page_view,7046
509,purchase,4330
744,home_page_view,4144
401,detail_product_view,8513
488,add_to_cart,7241
104,home_page_view,9471
124,home_page_view,2103
688,purchase,429
218,add_to_cart,8045
270,purchase,7275
638,home_page_view,8391
85,add_to_cart,9754
121,detail_product_view,97
161,home_page_view,7719
240,home_page_view,7272
217,purchase,3669
571,add_to_cart,4427
601,purchase,3195
560,home_page_view,4700
810,home_page_view,9062
408,detail_product_view,3315
941,detail_product_view,1955
896,add_to_cart,8736
85,add_to_cart,4955
283,add_to_cart,4346
277,home_page_view,4621
341,add_to_cart,6597
528,home_page_view,1271
260,detail_product_view,3292
275,home_page_view,249
240,detail_product_view,9486
732,purchase,119
463,detail_product_view,8588
101,purchase,248
160,purchase,7149
343,home_page_view,640
705,purchase,2885
582,detail_product_view,3914
245,add_to_cart,368
905,purchase,6565
434,add_to_cart,3208
582,home_page_view,8908
865,add_to_cart,939
39,add_to_cart,4034
122,add_to_cart,248
274,purchase,8885
562,purchase,9307
106,purchase,7485
573,detail_product_view,6738
248,home_page_view,4865
773,detail_product_view,4353
139,home_page_view,3079
993,detail_product_view,6179
445,home_page_view,9925
495,add_to_cart,8255
858,detail_product_view,3971
26,add_to_cart,1418
70,detail_product_view,7655
933,detail_product_view,300
754,purchase,2667
154,detail_product_view,2030
547,purchase,4859
233,purchase,9137
705,purchase,5341
415,add_to_cart,6001
160,home_page_view,7556
947,home_page_view,2844
861,detail_product_view,4308
367,home_page_view,8580
178,home_page_view,7524
262,add_to_cart,9943
986,home_page_view,2186
145,home_page_view,11
318,purchase,1518
692,purchase,5064
246,purchase,3554
830,purchase,9587
859,detail_product_view,9928
556,home_page_view,7301
313,home_page_view,7055
116,detail_product_view,894
9,detail_product_view,6552
795,detail_product_view,706
305,detail_product_view,4026
957,detail_product_view,6929
652,detail_product_view,182
263,home_page_view,5243
952,add_to_cart,5109
246,detail_product_view,9250
951,detail_product_view,7454
